Name,"Sub Category","Plan","AUM","CAGR 3Y","Expense Ratio","Volatility","Sharpe Ratio","Alpha","Sortino Ratio","Tracking Error","Time since inception","SEBI Risk Category","NAV"
Samco Flexi Cap Fund,"Flexi Cap Fund","Growth","443.06989999999996","8.213621389636995","1.06","22.908502301983866","-0.5571952261102028","-4.96","-0.0519","10.518448912268386","40","Very High","11.05"
Union Largecap Fund,"Large Cap Fund","Growth","442.1603","16.17269237091317","1.45","16.522187787336154","0.1079466534914353","-0.22","0.0102","2.5954820361543636","97","Very High","24.6"
Bandhan CRISIL IBX Gilt April 2026 Index Fund,"Flexi Cap Fund","Growth","441.56739999999996","0","0.16","0.4667105312717938","7.988052358366212","0","1.0579","0","32","Moderately Low","12.1518"
WOC Liquid Fund,"Liquid Fund","Growth","435.7813","6.853424154332055","0.21","0.1635074310237917","9.993002701890958","-0.04","0.7924","0.04762352359916264","77","Moderately Low","1405.3297"
DSP Income Plus Arbitrage FoF,"FoFs (Domestic) - Debt Oriented","Growth","435.765","10.337128258615103","1.13","8.218232722428832","0.8318242121987074","0","0.0796","0","130","Moderate","22.5141"
HDFC Nifty500 Multicap 50:25:25 Index Fund,"Index Fund","Growth","435.6172","0","0.3","16.977786163101477","-0.42702426160582496","4.79","-0.0424","0.09524704719832527","10","Very High","9.7035"
Nippon India Income Fund,"Medium to Long Duration Fund","Growth","427.7411","9.091232300530594","0.67","1.931927607339364","3.3653956676741594","0","0.3652","0","149","Moderate","101.0802"
Bandhan CRISIL-IBX Financial Services 3-6 Months Debt Index Fund,"Flexi Cap Fund","Growth","424.9714","0","0.1","0.4492485726187675","13.185366233821494","0","1.8714","0","3","Moderately Low","10.1915"
Axis Nifty Midcap 50 Index Fund,"Index Fund","Growth","423.693504","28.391974625139138","0.26","21.75601303088413","0.3222525096876671","3.35","0.031","0.14287057079748788","39","Very High","19.4572"
Franklin India Overnight Fund,"Overnight Fund","Growth","420.820481975","6.361485260792321","0.07","0.012699606293110037","15.341124402076924","0","0.092","0.003174901573277509","73","Low","1343.9537"
Union Active Momentum Fund,"Thematic Fund","Growth","420.6199","0","1.11","25.416674544873096","-1.466804526854209","-1.9","-0.1323","12.536098862086243","6","Very High","8.61"
HDFC NIFTY Smallcap 250 Index Fund,"Index Fund","Growth","420.3718","0","0.3","23.211705402231868","0.1841442912500955","3.6700000000000004","0.0171","0.16191998023715296","26","Very High","18.2477"
WOC Arbitrage Fund,"Arbitrage Fund","Growth","417.91769999999997","0","0.38","0.9572328243431689","3.684473275788549","0","0.5003","0","9","Low","10.547"
Kotak Healthcare Fund,"Sectoral Fund - Pharma & Health Care","Growth","413.9721","0","0.8","17.171455159071407","0.7175277555607169","-0.04","0.0721","5.751334199992208","18","Very High","13.3"
Kotak Nifty 200 Momentum 30 Index Fund,"Index Fund","Growth","413.8153","0","0.3","24.005430795551245","-0.5746571847632291","3.7900000000000005","-0.0539","0.7524516728667696","24","Very High","14.556"
WOC Quality Equity Fund,"Thematic Fund","Growth","413.1606","0","0.61","15.18079187262641","0.6540297240951668","9.049999999999999","0.0703","5.067142910950904","5","Very High","10.444"
Kotak CRISIL-IBX AAA Financial Services Index - Sep 2027 Fund,"Flexi Cap Fund","Growth","412.699","0","0.2","0.8270618598387911","7.183214809540364","0","1.0768","0","9","Moderately Low","10.7062"
Nippon India Nifty SDL Plus G-Sec-Jun 2028 Maturity 70:30 Index Fund,"Flexi Cap Fund","Growth","412.62660000000005","0","0.2","0.9842194877160277","6.294242369022662","0","0.931","0","31","Moderately Low","12.3394"
SBI FMP-81-1157D,"Fixed Maturity Plans","Growth","410.94379999999995","0","0","0.2968532971014471","4.75282765519643","0","0.5009","0","27","Moderately Low","11.7905"
DSP Nifty Midcap 150 Quality 50 Index Fund,"Index Fund","Growth","409.98629999999997","0","0.29","18.41442912500955","0.24605487192900694","3.6700000000000004","0.0239","0.1079466534914353","34","Very High","14.8725"
Nippon India Nifty AAA PSU Bond Plus SDL - Sep 2026 Maturity 50:50 Index Fund,"Flexi Cap Fund","Growth","409.9098","0","0.2","0.5333834643106214","8.259506442881438","0","1.1494","0","32","Moderately Low","12.1604"
Mirae Asset Short Duration Fund,"Short Duration Fund","Growth","401.2813","8.115127035406001","0.29","0.8286493106254299","7.365771650003821","0","1.0073","0","87","Moderate","16.7153"
SBI FMP-64-1169D,"Fixed Maturity Plans","Growth","400.8369","0","0","0.20478115147639933","4.09086067716807","0","0.3579","0","34","Low","12.0396"
Bandhan Nifty Alpha 50 Index Fund,"Index Fund","Growth","400.73","0","0.34","27.934371492482164","-0.2031937006897606","4.05","-0.0189","0.6476799209486118","19","Very High","13.5001"
Union Focused Fund,"Focused Fund","Growth","400.18550000000005","15.872489773752484","1.46","17.744524893047995","0.16826978338370796","1.41","0.0157","4.349615155390188","70","Very High","26.09"
DSP CRISIL-IBX 50:50 Gilt Plus SDL - April 2033 Index Fund,"Flexi Cap Fund","Growth","399.6555","0","0.16","1.6430115641711107","4.86712411183442","0","0.6102","0","29","Moderate","12.5819"
Axis Long Duration Fund,"Long Duration Fund","Growth","399.5718","0","0.32","3.3796827247539083","2.0589236702704645","0","0.2175","0","30","Moderate","1268.3459"
Invesco India Equity Savings Fund,"Equity Savings","Growth","398.78430000000003","13.668498682377962","0.71","6.4656870539796465","1.0493049699682169","0","0.1069","0","75","Moderately High","18.7477"
Nippon India Nifty G-Sec Sep 2027 Maturity Index Fund,"Flexi Cap Fund","Growth","398.5184","0","0.2","0.8048375488258486","6.6450689928698266","0","0.9848","0","30","Moderately Low","12.136"
Quant Healthcare Fund,"Sectoral Fund - Pharma & Health Care","Growth","395.9899","0","0.75","20.50668926179943","0.42067445845926993","3.1199999999999997","0.0412","15.596703978725763","23","Very High","15.9578"
Edelweiss ELSS Tax saver Fund,"Equity Linked Savings Scheme (ELSS)","Growth","395.2705","20.54578332200809","0.7","17.695313918662197","0.3698760332868298","2.68","0.0352","2.3240279516391364","149","Very High","127.33"
SBI FMP-49-1823D,"Fixed Maturity Plans","Growth","392.6829","7.903965844044092","0","0.41749955688599244","4.013075588622772","0","0.4844","0","46","Moderately Low","12.6089"
Nippon India Nifty 500 Equal Weight Index Fund,"Index Fund","Growth","392.07809999999995","0","0.35","20.746394330581882","-0.6143434544291979","7.829999999999999","-0.0593","0.22541801170270315","9","Very High","9.3256"
Tata BSE Sensex Index Fund,"Index Fund","Growth","386.72364725500006","15.106010155143125","0.3","15.347474205223477","0.4365489663256575","1.23","0.0444","0.1920815451832893","149","Very High","215.8692"
SBI FMP-44-1855D,"Fixed Maturity Plans","Growth","385.3451","7.745027346634736","0","0.39686269665968865","3.819406592652843","0","0.4385","0","48","Moderately Low","12.7619"
ITI ELSS Tax Saver Fund,"Equity Linked Savings Scheme (ELSS)","Growth","384.7399","26.620144944758263","0.57","21.159131535107957","0.22065565934278686","1.95","0.0209","6.472036857126202","68","Very High","26.9748"
Aditya Birla SL Nifty 50 Equal Weight Index Fund,"Index Fund","Growth","384.0955","19.6536799037192","0.4","16.217397236301515","0.30320310024800207","1.78","0.0306","0.05873567910563392","48","Very High","17.8928"
Bank of India Consumption Fund,"Sectoral Fund - Consumption","Growth","383.2178","0","1.04","17.19526692087099","0.38733799193985613","6.959999999999999","0.0414","8.05472529140504","6","Very High","10.45"
ITI Balanced Advantage Fund,"Balanced Advantage Fund","Growth","382.76849999999996","14.031846225727973","0.63","11.161366480857081","0.34130191912733215","0","0.0297","0","66","Very High","15.8925"
Aditya Birla SL CRISIL-IBX AAA NBFC-HFC Index-Dec 2025 Fund,"Flexi Cap Fund","Growth","380.38550000000004","0","0.1","0.47941013756490386","8.888136954390385","0","1.3533","0","8","Moderate","10.5086"
Quant Teck Fund,"Sectoral Fund - Technology","Growth","377.4811","0","0.82","22.462428630938376","0.29367839552816954","0.04","0.0297","20.149512834805712","21","Very High","12.9243"
Bank of India Large & Mid Cap Equity Fund,"Large & Mid Cap Fund","Growth","376.3995","22.04852004909974","1.1","20.30032065953639","0.15557017709059792","1.21","0.0143","6.4228258827404","149","Very High","99.3"
Baroda BNP Paribas Retirement Fund,"Solution Oriented, Retirement Fund - Equity Oriented","Growth","372.3518","0","0.47","12.777391381655333","0.6429175685886955","0.59","0.0617","3.4685799688056784","13","Very High","11.2064"
Aditya Birla SL Retirement Fund-30,"Solution Oriented, Retirement Fund - Equity Oriented","Growth","370.5646","18.568634734279055","1.16","17.146055946485188","0.4889348422847364","3.4000000000000004","0.0467","3.7178097423079626","75","Very High","21.463"
Quant Commodities Fund,"Thematic Fund","Growth","368.0154","0","0.94","23.683178285863576","0.21113095462295434","4.37","0.0196","11.832858163605275","18","Very High","13.4031"
UTI CRISIL SDL Maturity April 2033 Index Fund,"Flexi Cap Fund","Growth","367.51279999999997","0","0.16","1.8604923219406202","4.167058314926731","0","0.5772","0","30","Moderate","12.5861"
Kotak Transportation & Logistics Fund,"Thematic Fund","Growth","364.9795","0","0.84","18.44141578838241","-0.003174901573277509","11.799999999999999","-0.0004","9.069106344067205","6","Very High","10.126"
Union Corporate Bond Fund,"Corporate Bond Fund","Growth","364.1586","7.809223191751391","0.41","1.060417125474688","5.908491827869444","0","0.7537","0","85","Moderate","15.6933"
PGIM India Multi Cap Fund,"Multi Cap Fund","Growth","363.88370000000003","0","0.63","16.599972875881456","-0.6175183560024754","4.5600000000000005","-0.062","3.536840352631145","9","Very High","9.53"
Axis Credit Risk Fund,"Credit Risk Fund","Growth","363.14700100000005","8.536045415473904","0.8","0.7826132378129059","7.488005360575005","0","0.9509","0","131","Moderately High","23.8769"
Aditya Birla SL CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund,"Flexi Cap Fund","Growth","362.8853","0","0.2","0.9540579227698914","6.468861955552924","0","0.9716","0","32","Moderately Low","12.5553"
SBI LT Advantage Fund-V,"Equity Linked Savings Scheme (ELSS)","Growth","362.0825","25.602838606447076","0","18.354105995117276","1.4064813969619363","8.83","0.1393","9.345322780942347","87","Very High","31.3197"
IL&FS Infra Debt Fund - Series 2-B,"Sectoral Fund - Infrastructure (Debt)","Growth","361.626806267","27.592089464988632","0","0","0","0","0","0","60","High","2281041.8519"
WOC ELSS Tax Saver Fund,"Equity Linked Savings Scheme (ELSS)","Growth","359.8121","0","0.69","17.65404019820959","0.7873755901728222","5.74","0.0753","4.454386907308345","32","Very High","17.84"
WOC Banking & Financial Services Fund,"Sectoral Fund - Banks & Financial Services","Growth","359.8072","0","0.68","18.115988377121464","1.0381928144617454","1.04","0.0997","4.4940731769743145","16","Very High","12.494"
HDFC NIFTY 100 Equal Weight Index Fund,"Index Fund","Growth","359.1013","19.715603107846835","0.4","18.449353042315604","0.0698478346121052","2.01","0.0066","0.10318430113151904","40","Very High","16.2963"
Invesco India Multi Asset Allocation Fund,"Multi Asset Allocation Fund","Growth","358.9839","0","0.45","8.865912643377444","1.2588484738045322","7.95","0.1245","7.649925340812158","6","Very High","10.66"
Bajaj Finserv Overnight Fund,"Overnight Fund","Growth","358.2276","0","0.07","0.012699606293110037","16.774592462411718","0.01","0.1047","0.004762352359916263","23","Moderately Low","1130.3781"
Bajaj Finserv Overnight Fund-Unclaimed less than 3Y IDCW Plan,"Overnight Fund","Growth","358.2276","0","0","0.0698478346121052","-5.862455755056921","0.27","-0.407","0.0698478346121052","2","Moderately Low","1005.6897"
Bajaj Finserv Overnight Fund-Unclaimed less than 3Y Redemption Plan,"Overnight Fund","Growth","358.2276","0","0","0.0380988188793301","-4.428987694722125","0","-0.0928","0.0349239173060526","3","Moderately Low","1009.9687"
Bandhan G-Sec-Constant Maturity Plan,"Gilt - Long Term Fund","Growth","355.959","9.542648632700313","0.14","2.216081298147701","3.747971307254099","0.42","0.4218","0.6095811020692816","149","Moderate","47.1105"
Canara Rob Short Duration Fund,"Short Duration Fund","Growth","355.4386","7.54062666000388","0.43","0.8159497043323198","6.4228258827404","0","0.834","0","149","Moderate","27.7329"
Tata Young Citizen Fund,"Solution Oriented - Children's Fund","Growth","354.161423263","18.181544605195455","2.08","14.395003733240227","0.4317866139657412","2.53","0.0433","4.951259003526276","149","Very High","68.2328"
Invesco India Overnight Fund,"Overnight Fund","Growth","353.2203","6.407674811890773","0.06","0.012699606293110037","15.86815806324099","0","0.1011","0.003174901573277509","65","Low","1302.2958"
Bandhan FTP-179-3652D,"Fixed Maturity Plans","Growth","348.76349999999996","9.199417034863977","0","1.5604641232658956","4.546459052933392","1.58","0.6847","1.5684013771990895","75","Moderate","17.0928"
Edelweiss Consumption Fund,"Sectoral Fund - Consumption","Growth","347.92040000000003","0","0.66","16.26343330911404","1.8319182077811227","5.66","0.2015","4.052761858288741","4","Very High","10.8734"
Samco Multi Cap Fund,"Multi Cap Fund","Growth","347.5341","0","0.71","10.596234000813686","-1.266785727737726","-0.42","-0.1199","8.135685281523616","8","Moderately High","9.57"
Taurus Flexi Cap Fund,"Flexi Cap Fund","Growth","346.5169","17.19409464720836","2.58","17.582604912810844","-0.01428705707974879","0.13","-0.0013","3.070129821359351","149","Very High","232.12"
SBI Nifty India Consumption Index Fund,"Index Fund","Growth","346.01309999999995","0","0.4","16.795229322638022","-0.29844074788808583","6.069999999999999","-0.0318","0.0174619586530263","8","Very High","9.9238"
Aditya Birla SL NASDAQ 100 FOF,"FoFs (Overseas)","Growth","345.8801","24.235426039799847","0.26","22.337020018793915","0.6079936512826429","0","0.0613","0","43","Very High","15.0503"
HDFC NIFTY100 Low Volatility 30 Index Fund,"Index Fund","Growth","343.2798","0","0.4","12.471013379834055","-0.17303213574362422","2","-0.0189","0.05397332674571765","11","Very High","10.1424"
Sundaram Low Duration Fund,"Low Duration Fund","Growth","338.1775936568","7.535327429525562","0.4","0.4667105312717938","9.702499207936066","0","1.4604","0","149","Moderately Low","3694.6992"
SBI FMP-72-1239D,"Fixed Maturity Plans","Growth","337.3567","0","0","0.43496151553901874","3.2733235220491115","0","0.356","0","31","Moderately Low","12.0396"
Bank of India Multi Asset Allocation Fund,"Multi Asset Allocation Fund","Growth","336.9631","0","0.81","10.432726569789894","0.36352623014027474","0","0.0336","0","16","Very High","11.3731"
SBI FMP-61-1927D,"Fixed Maturity Plans","Growth","336.87260000000003","8.2097599631205","0","0.5921191434162554","3.8146442402929273","0","0.5005","0","39","Moderately Low","12.4322"
Franklin India Low Duration Fund,"Low Duration Fund","Growth","331.039743992","0","0.26","0.6937159937611357","11.626489561342238","0","1.8187","0","3","Moderately Low","10.2564"
Aditya Birla SL Nifty Midcap 150 Index Fund,"Index Fund","Growth","330.8754","27.288116372878868","0.44","20.81147981283407","0.30320310024800207","3.17","0.0285","0.06508548225218894","50","Very High","23.8563"
Axis Retirement Fund-Conservative Plan,"Solution Oriented, Retirement Fund - Debt Oriented","Growth","330.4545","11.7602580614798","0.93","6.162483953731645","1.0762916333410755","0","0.114","0","66","High","17.513"
Axis Retirement Fund-Dynamic Plan,"Solution Oriented, Retirement Fund - Equity Oriented","Growth","330.4545","18.482966591972794","1.3","13.86479517050288","0.6286305115089468","0.8699999999999999","0.0621","4.721078639463656","66","Very High","21.34"
UTI Medium to Long Duration Fund,"Medium to Long Duration Fund","Growth","329.0933","8.295661691048938","1.17","1.8525550680074263","3.6209752443229988","0","0.4073","0","149","Moderate","80.7235"
Invesco India - Invesco EQQQ NASDAQ-100 ETF FoF,"FoFs (Overseas)","Growth","328.3065","23.08787852656915","0.16","23.624442606757942","0.6794289366813868","0","0.0699","0","38","Very High","17.1332"
